epoch,stage,trainable_parameter_count,early_stopping_wait,learning_rate_default,train_total,train_point,train_quantile,train_decomposition,train_smoothness,train_sparsity,train_gradient_norm,validation_total,validation_point,validation_quantile,validation_decomposition,validation_smoothness,validation_sparsity,validation_mae_aud_per_mwh,validation_rmse_aud_per_mwh,validation_coverage_80,validation_mean_width_80_aud_per_mwh,validation_coverage_90,validation_mean_width_90_aud_per_mwh,validation_mean_ctf_fusion_weight,validation_mean_dgf_fusion_weight,validation_std_dgf_fusion_weight,validation_selection_total,validation_selection_mae,validation_selection_rmse
46,training,150584,0,0.00021487630067121592,0.42838054012999727,0.08746949403025238,0.02448464724687165,0.31629451292840866,0.03843135503547448,0.0934548342485769,5.258122172733944,2.5732992539305743,1.853845477748875,0.21134666070944114,0.5079647347849526,0.04682844520106364,0.09562435858416396,102.16308424227304,302.74732550722064,0.41095818549463964,106.51609021871185,0.5782162069360193,160.41113545779922,1.0,0.29294697168941175,0.21522408272329863,2.5732992539305743,102.16308424227304,302.74732550722064
47,training,150584,0,0.00021115177056096597,0.42292639416286865,0.08306038776377678,0.024292661244056327,0.3154425164683589,0.03835362843807269,0.09247501479280337,5.377485300177349,2.512038997021538,1.7933006855168103,0.2096982946031199,0.5088990306673804,0.04705569916871138,0.09397003401948752,101.20658327230517,297.4890162694719,0.414315554538171,106.59074665395731,0.58154019304872,160.3517578423062,1.0,0.29267934515613486,0.21380144180042424,2.512038997021538,101.20658327230517,297.4890162694719
48,training,150584,0,0.00020738194173425357,0.42001153768551536,0.08002301462726294,0.024067829089288822,0.3157906348365639,0.03919750711425139,0.09086020677467574,5.5097175148939925,2.539239086507489,1.8186104937286103,0.21076426495459705,0.5097244682477584,0.047480951315859055,0.09237086498670478,101.47624690835312,299.7397389508476,0.4132329937812369,106.44049388257793,0.5786549540269352,159.69156686809688,1.0,0.2909797321203295,0.21242716440392043,2.539239086507489,101.47624690835312,299.7397389508476
49,training,150584,0,0.00020356967694612404,0.42133626897953386,0.08196540061278833,0.024051109112059495,0.3151923805135251,0.03883973480680481,0.088540625065658,5.372047371506572,2.5219139667005934,1.7988830824493782,0.21288639488233996,0.5100062275393864,0.04766624155288582,0.09068466967366796,102.05911077559279,297.81566670494664,0.41048128648277443,105.58078434537265,0.5742007172561139,158.20173454131853,1.0,0.2895490700138606,0.2113028988466534,2.5219139667005934,102.05911077559279,297.81566670494664
50,training,150584,0,0.00019971787117689551,0.4155545904358151,0.07670710664291448,0.02390969975486702,0.3148110090926028,0.038476987198640136,0.08829776041286669,5.233145966344514,2.5075432998797123,1.7835510023086631,0.21398663465212914,0.5098684052152724,0.04768766705584196,0.08950650947302993,101.95138462598301,296.4552321160657,0.40711437945900575,104.28958891454208,0.5704093701117852,156.17982051011504,1.0,0.2877618184889574,0.21020779937243084,2.5075432998797123,101.95138462598301,296.4552321160657
51,training,150584,0,0.00019582944943375165,0.4109410908881621,0.07202104442169949,0.023744384850359745,0.3150500031530272,0.038784112899782,0.08687310699333539,5.11309230048518,2.4500128453252272,1.7265295857951408,0.21347332419694337,0.5098735466228513,0.04780917965055631,0.088444978265648,101.68845523244654,291.24742632226344,0.40819217122582124,104.25358777087864,0.5720069818015338,156.26170213305005,1.0,0.2879180087368644,0.20932874751480854,2.4500128453252272,101.68845523244654,291.24742632226344
52,training,150584,0,0.00019190736452953224,0.4089893041623901,0.07026632552049304,0.023649219575771267,0.3149505463873033,0.03909027354490414,0.08412172300191005,5.4851394777010185,2.367048688012033,1.6427798395183568,0.2133307872806757,0.5108033053127541,0.0481441089188659,0.08668663226945512,101.54659118920134,283.3899802053011,0.40711437945900575,104.14407406033011,0.5713870130861088,156.27157111100777,1.0,0.2877126323112996,0.20854667889580855,2.367048688012033,101.54659118920134,283.3899802053011
53,training,150584,0,0.00018795459484040867,0.40597261265940426,0.06791864836788011,0.02347101192382302,0.3144614739626874,0.038815337513662035,0.08266489815483763,5.29179567560976,2.4085285923637416,1.682660658576581,0.2141426007862534,0.5115918634124454,0.04832928393049345,0.08513377190465116,101.66610075892517,287.1497820050027,0.4062321162870551,103.7178307398969,0.5697130975544619,155.88198694310117,1.0,0.29228237417415437,0.20851442940048726,2.4085285923637416,101.66610075892517,287.1497820050027
54,training,150584,0,0.00018397414204414681,0.4023959780750868,0.06475455439475411,0.023199582306251604,0.31432176921055505,0.03897623967817626,0.08109592017293211,5.614766654366038,2.4323841700997875,1.7036256992770962,0.21613859877764627,0.5124877544039581,0.048473893977207916,0.08369891078245371,102.28077604434922,288.9906588371663,0.40141543626721604,102.61429376621457,0.5644815153943001,154.5332524169838,1.0,0.29926018709265184,0.2090122326921041,2.4323841700997875,102.28077604434922,288.9906588371663
55,training,150584,0,0.00017996902884067517,0.39538828801926273,0.05815565760286153,0.022890502270505975,0.31422393213463684,0.038993568102170306,0.07920237505288374,4.58561173998284,2.4615507792765454,1.7303004946734057,0.21842473419207287,0.5126946903590386,0.048633915355031025,0.08229875936379377,102.75237046752198,291.38069211157625,0.3962220060280035,100.813892917692,0.5571372706115753,152.02955969106483,1.0,0.3028104256784978,0.20943570357748964,2.4615507792765454,102.75237046752198,291.38069211157625
56,training,150584,0,0.000175942296656689,0.4028497128054684,0.06564363898403631,0.02307455449485475,0.3140129042957174,0.03914153373454291,0.07947421068307976,5.671674485436509,2.4968121642658514,1.763434040054544,0.22033877043046898,0.5129087485485585,0.048873073775847826,0.0817257657474875,103.20519469513933,294.34114959557775,0.39169146541528366,99.67910680093759,0.5512714127656327,150.15631348718097,1.0,0.3064350337603051,0.21021329319830873,2.4968121642658514,103.20519469513933,294.34114959557775
57,training,150584,0,0.0001718970033360336,0.39711019131263864,0.060114918807162604,0.022835326217799636,0.3140425558642589,0.03933970454510652,0.07805217364728631,5.0124946118934215,2.5909163526106824,1.8543818676755766,0.22262921753434659,0.5137753023532431,0.04909725911673118,0.08089254808614194,103.56582520630353,302.53911346626467,0.3865695700278509,97.90863490489441,0.5448618900461638,147.90108015390723,1.0,0.3083932091482019,0.21041308986076027,2.5909163526106824,103.56582520630353,302.53911346626467
58,training,150584,0,0.0001678362208176208,0.4012460783375675,0.06454136867439185,0.02296931344593277,0.31361760724974713,0.03946698923838853,0.07832180077877238,5.9405260324709666,2.6570674754884718,1.9188966801880603,0.22329863697619587,0.5147423057438403,0.04951831218419317,0.08036673291656372,103.59773665219278,308.29849510570455,0.38320743199420093,96.85284602898115,0.5401358208385793,146.47348333446598,1.0,0.30969348664567736,0.21017669023517618,2.6570674754884718,103.59773665219278,308.29849510570455
59,training,150584,0,0.00016376303280264136,0.39613871454395866,0.059485805412462005,0.02271305997210208,0.3138237883955814,0.039686214077480325,0.07637466053433384,5.548546323890857,2.60687835078443,1.866258949366269,0.2243058970983642,0.5161843028329283,0.049855905687429,0.07938286336346705,103.48160414222559,303.68336152113636,0.37697436190912215,95.04830400180865,0.5325674335202778,143.96958803824015,1.0,0.3099956995637427,0.20943137704840398,2.60687835078443,103.48160414222559,303.68336152113636
60,training,150584,0,0.000159680532412846,0.40451406364452747,0.06780824947360437,0.022613788756088184,0.31397644543033754,0.03958584406118373,0.07599464949290519,6.308780919501039,2.6279548227162794,1.885717018450819,0.22549485350623547,0.5166140656376357,0.05009197279204592,0.07881796968717303,103.59075164649384,305.3866321159515,0.37417019571935445,94.0169523813356,0.5275361489450994,142.21278868783622,1.0,0.30951409166896454,0.20890454755244883,2.6279548227162794,103.59075164649384,305.3866321159515
61,training,150584,0,0.00015559181984167207,0.38916861276124015,0.0531737286732736,0.02238888921763284,0.3134912904548024,0.039405658548875996,0.0752996607701489,4.441832514249422,2.654585687384134,1.9115217580425155,0.2267508287478656,0.5161847085544354,0.05020526185639427,0.07826588197875735,103.73019251183604,307.6423367371068,0.3698733356224486,92.72818779418708,0.522504864369921,140.36053956503233,1.0,0.31047349006880165,0.20906300548602688,2.654585687384134,103.73019251183604,307.6423367371068
62,training,150584,0,0.0001515,0.39062149211981506,0.0540760168578485,0.022236988715205012,0.3141936578824813,0.040398081124890184,0.07443140487278735,5.030482441359572,2.667828164220409,1.9212280674852986,0.22911938567375842,0.5173523929969962,0.05073358261925999,0.07762469948992462,104.12947001542172,308.410893774905,0.36404562969745524,91.03368259479561,0.5141448246919232,137.68442884487905,1.0,0.31231744531991895,0.2088085835572242,2.667828164220409,104.12947001542172,308.410893774905
63,training,150584,0,0.00014740818015832795,0.3842310326479808,0.04881235642794493,0.022072329176433748,0.3132338214963502,0.0392134356115969,0.07331093984489281,4.733418072610274,2.663255124825409,1.9148988902809296,0.2304891648138328,0.517739773451552,0.050667955043280206,0.07666038045644952,104.34295125935616,307.7965293806439,0.361222387547213,90.09116455534532,0.5106873068559002,136.09032895748683,1.0,0.3152506093595753,0.20873120675984952,2.663255124825409,104.34295125935616,307.7965293806439
64,training,150584,0,0.00014331946758715393,0.38275229242665976,0.04756799975838944,0.0220623312132023,0.31300994662226805,0.03982919592179232,0.07218564806828785,4.015963710702857,2.5892604304853,1.8393205951217506,0.2313556498599002,0.5184573762159749,0.05085369284385516,0.07586769727079495,104.39899740924612,301.0363224654712,0.35953893403532866,89.12966474297528,0.5075445423677082,134.45926105094236,1.0,0.3163992896437859,0.20819514834177102,2.5892604304853,104.39899740924612,301.0363224654712
65,training,150584,0,0.00013923696719735865,0.3878980141710714,0.05301287228887331,0.021978211998010515,0.31279565806258347,0.03973801099917285,0.07153276613609987,5.216421334690931,2.5409953924789437,1.7886076464887064,0.2335009547768045,0.5187606777314895,0.05103822160907464,0.07500225430060486,104.92951194155125,296.32181600307365,0.352590515432452,87.88498872431899,0.499670939681813,132.54131793426424,1.0,0.317970698084727,0.20841325047315373,2.5409953924789437,104.92951194155125,296.32181600307365
66,training,150584,0,0.00013516377918237923,0.38625714671331046,0.052036601723761865,0.02184276599831883,0.31226752057583756,0.03977862140009504,0.07047974178697484,5.407671117878703,2.5223231579346463,1.7674954305782946,0.2350668361717706,0.5196356033865621,0.0512197401755763,0.07415972017216521,105.26715005225024,294.3051327140783,0.34863702262408913,86.88551607030445,0.4937383159742093,131.07508599830462,1.0,0.3185851974810399,0.20856010781528664,2.5223231579346463,105.26715005225024,294.3051327140783
67,training,150584,0,0.00013110299666396638,0.3808333844203269,0.046590391225199534,0.02171348213842201,0.3124195591918543,0.03970030480253884,0.07025187046574595,4.730702522135706,2.4853693381918913,1.728226416504346,0.2367196889129229,0.5202981773629585,0.05141678108700806,0.07362138368747893,105.63773862461728,290.5753507149857,0.34411125100148793,85.48748140093853,0.4876578535729274,129.31630632475392,1.0,0.31844765793148816,0.2080594982176672,2.4853693381918913,105.63773862461728,290.5753507149857
68,training,150584,0,0.00012705770334331097,0.3805844493855628,0.046845973215134736,0.021572995491308467,0.31205644748150807,0.03983833085154432,0.06919534866248225,4.622151552617687,2.469073572960887,1.7107637994994649,0.23757080169077172,0.5206145726718222,0.05160335230158084,0.07287331425012543,105.70143944142607,288.93022351493397,0.3396951661516157,84.51121258503706,0.48278394567166455,128.10020080429018,1.0,0.31809831747117856,0.2076020976276235,2.469073572960887,105.70143944142607,288.93022351493397
69,training,150584,0,0.00012303097115932488,0.37797218096965796,0.044402713165004035,0.021493610973835873,0.31196700208292905,0.040033963974664064,0.06882087588276195,4.31362066863012,2.43544686923529,1.675767060633183,0.2381823149473379,0.5213732491235098,0.05190761784543343,0.07233264012595016,105.64382222598277,285.6480348326522,0.33645225287093206,83.37529672060394,0.47939319369730266,126.66274379971672,1.0,0.3194035573060435,0.20773016444430045,2.43544686923529,105.64382222598277,285.6480348326522
70,training,150584,0,0.00011902585795585318,0.3768362194061855,0.04343708480010778,0.021355626501582306,0.31193626825423443,0.03956530623895132,0.067674041399315,4.648716875082006,2.4496795487426724,1.6895436306016196,0.2382853125405691,0.5217271874402615,0.051939593904770126,0.07148519484288936,105.49104238350549,286.9954733904056,0.33490710007248864,82.8325202205181,0.4776191293731639,125.72476541039545,1.0,0.31989883944459857,0.20692031861971869,2.4496795487426724,105.49104238350549,286.9954733904056
71,training,150584,0,0.00011504540515959132,0.37515978980838327,0.04209651977750737,0.021265224120654822,0.31169106888778453,0.04005595357443878,0.06692245507276093,4.16155109880347,2.5407899620843533,1.7780860601394048,0.23961042865336493,0.5229704137633571,0.05218309392075769,0.0708435110068163,105.75443014964495,295.17640081829285,0.3337482354736561,82.23684079143776,0.4768417839838236,124.8809493896885,1.0,0.32101676325001033,0.20660658113120062,2.5407899620843533,105.75443014964495,295.17640081829285
72,training,150584,0,0.00011109263547046771,0.3744239421940468,0.041288374527813886,0.021215842088439938,0.3118122386273904,0.04052483485249671,0.06696140350283866,4.161460177076959,2.586533655434987,1.8214165438092367,0.2401001217632316,0.5248939738238692,0.05267715817633954,0.07032283401071746,105.74890108309727,299.14201103615227,0.3326275227957728,81.71361729986933,0.475258479264431,124.07416442822193,1.0,0.3218898642936824,0.20675608639605195,2.586533655434987,105.74890108309727,299.14201103615227
73,training,150584,0,0.00010717055056624839,0.372632809726402,0.04017080464320325,0.021071399893517615,0.3112840687047857,0.040165994401365826,0.06637098193920106,3.915674175267556,2.6241989320689187,1.8572293664461466,0.24132280063732164,0.5255242511664169,0.05274286741130519,0.06980213481893226,105.95088139506672,302.3285959713127,0.32997596428980197,80.85438555586157,0.47167696768532297,122.94098590823032,1.0,0.3214927338020226,0.2066787184321762,2.6241989320689187,105.95088139506672,302.3285959713127
74,training,150584,0,0.0001032821288231045,0.3703902388166981,0.03789025570071835,0.020894602997174057,0.3114995049606701,0.040278969168207765,0.0655962291922504,3.8447304617583704,2.5501806426337534,1.7833640669195687,0.24114210274817946,0.525552386679996,0.05287864922908381,0.06915555580302644,105.73142118811639,295.67221653825493,0.3284594254320705,80.17485152047327,0.4698981343710656,121.78513449148258,1.0,0.32226967706979015,0.20687143025384572,2.5501806426337534,105.73142118811639,295.67221653825493
75,training,150584,0,9.943032305387598e-05,0.3715066938710544,0.03920713715084904,0.020987159706586624,0.3112067215740092,0.040600694788661004,0.06507564480615363,4.132651764640918,2.5525391149625936,1.7843604202526064,0.2411246847643164,0.5269321495643862,0.05318605698601624,0.0686364303551605,105.61995092485621,295.7831004735406,0.32796345045973063,79.74535487322235,0.4689538743275724,121.21423141912031,1.0,0.3234238572360986,0.20698159062631696,2.5525391149625936,105.61995092485621,295.7831004735406
76,training,150584,0,9.561805826574644e-05,0.36995341487847433,0.03790818010574125,0.020863277349333055,0.31107710965330737,0.03998081813123973,0.06486712789132502,4.0619957683046435,2.514881023768533,1.7466945934002902,0.24117912590730528,0.5268856462825009,0.05330278152079533,0.06826690790022048,105.47821862496303,292.33234269851835,0.32641829766128727,79.21272374760358,0.4671178131318912,120.37822178814477,1.0,0.32508706961005196,0.20728924211345473,2.514881023768533,105.47821862496303,292.33234269851835
77,training,150584,0,9.184822943903406e-05,0.36855498718491264,0.03659677355686311,0.020716785501184155,0.311136769646851,0.04022549046733199,0.0644338038379534,3.9665552396786588,2.4750986888337847,1.705908490965053,0.24143479209825186,0.5276338530277359,0.053592705861232,0.06795749433157004,105.45492853519276,288.5151822859816,0.3264230666514059,78.80756646109339,0.46566804013582086,119.79572589692782,1.0,0.3270905119820364,0.20738140807398778,2.4750986888337847,105.45492853519276,288.5151822859816
78,training,150584,0,8.812369932878405e-05,0.36714110765524394,0.03555970433373809,0.02060747435398065,0.3108700870608633,0.04034184833105666,0.0634999487130714,3.880797258845282,2.4982824082285613,1.7276716730056918,0.24284071713486444,0.5276489104195974,0.05366505184029092,0.06738098489483665,105.78074168340284,290.475051446682,0.32470146121857235,78.18989358594673,0.4629449467780703,118.85461547334612,1.0,0.32948999723999356,0.20744190422525322,2.4982824082285613,105.78074168340284,290.475051446682
79,training,150584,1,8.444729629083295e-05,0.36559623013739545,0.03397054557225541,0.02052986573184662,0.3109917202515582,0.040670359849314774,0.06342866010715252,3.268548997862966,2.5168888548531276,1.7438887959493063,0.24405827686229833,0.5288205568360916,0.05406954014392205,0.0671383896014354,106.02090597660273,291.9231932582347,0.3237428942047232,77.46896546148325,0.46006447674640416,117.747487934455,1.0,0.3312279412085232,0.2077435505834404,2.5168888548531276,106.02090597660273,291.9231932582347
80,training,150584,2,8.082181213399458e-05,0.3666680420526079,0.035246628584437216,0.020512916639809812,0.3108052721057782,0.04038387999339707,0.06284043105405203,3.7926817805004447,2.5086642813896427,1.7350722603483686,0.24423345671603183,0.5292375677853526,0.05416836940592925,0.06684659335741369,106.01203838411115,291.10266267686615,0.32283678608217925,77.06357766136475,0.4583333333333333,117.23982407418998,1.0,0.3337053628812137,0.20808379621147166,2.5086642813896427,106.01203838411115,291.10266267686615
81,training,150584,3,7.725000000000003e-05,0.3642210234111915,0.03319743024700717,0.020349013805000295,0.3105710008610609,0.0407002264060113,0.0628765577305786,3.411845835807801,2.5044881838482675,1.7296493158240716,0.24450245143497537,0.5302154493843396,0.054349961359413286,0.06664283030929807,106.0336081352116,290.5849917336316,0.32204513372248295,76.63126177717012,0.45706955095189045,116.66454802417759,1.0,0.33495008545690313,0.20797233553310948,2.5044881838482675,106.0336081352116,290.5849917336316
82,training,150584,4,7.373457227280013e-05,0.36253273343753145,0.03166918117975118,0.0202621342514128,0.310498364857166,0.04033583156634885,0.06271745999562613,3.3216436678636434,2.5156006446293486,1.7408150951122752,0.24463822391053433,0.530026590979671,0.054241088600064956,0.06654170461752,106.02899013206526,291.6218493413798,0.3221977414062798,76.35008102067118,0.4569646331692801,116.41386730672475,1.0,0.3361586882591357,0.20778774118699095,2.5156006446293486,106.02899013206526,291.6218493413798
83,training,150584,5,7.027819851881964e-05,0.36176665900947086,0.03079852587205162,0.02019989740693773,0.31066492421142544,0.040919527185473835,0.06239239963489653,3.045173872971086,2.5295101261190425,1.7537730236659166,0.244720921144222,0.5308953672664531,0.05452580856796982,0.06636729322674892,106.02122509842003,292.8174790625178,0.32201175079165234,76.12502697460036,0.45674525962382206,116.07787291416295,1.0,0.33795262492784106,0.20805676301830842,2.5295101261190425,106.02122509842003,292.8174790625178
84,training,150584,6,6.688350345972546e-05,0.361853847635784,0.031002459793238034,0.020152065310469574,0.31059607935168126,0.0411259459104763,0.062117469002841756,3.2247462130950106,2.5306832570242803,1.7533406458852205,0.24534132272769155,0.5318801682858149,0.05491314222060824,0.06616214076942883,106.17654237896005,292.74108615341424,0.32070027850902294,75.7405214458505,0.4547995116554118,115.453389902498,1.0,0.33874806957194664,0.20835616733596568,2.5306832570242803,106.17654237896005,292.74108615341424
85,training,150584,7,6.355306497925048e-05,0.36048898585536504,0.02995405282535893,0.020057559243153632,0.31037474824805844,0.040822269114075535,0.061804772506886,2.7870193766148375,2.529202446773012,1.7514762410993596,0.24574843812527095,0.5318568062791498,0.055041858546723214,0.06598788655375921,106.26124704844221,292.5519360313368,0.3196892526038686,75.40594597687993,0.45299683339056124,114.83597071527102,1.0,0.33933927356926197,0.20836387016280603,2.529202446773012,106.26124704844221,292.5519360313368
86,training,150584,8,6.028941216558432e-05,0.3590677984239671,0.028888558118045523,0.019947821198614758,0.3101298037171704,0.04021281233258652,0.06140321878050275,2.858081571967061,2.5255804262877097,1.7477412470669165,0.2465486114583948,0.5311699414226458,0.054867787219271026,0.06580025530457019,106.43479706307704,292.1638761495388,0.3176004349318988,74.84860036101256,0.4501020563885392,113.93538791487234,1.0,0.3385916426792052,0.20760202295112185,2.5255804262877097,106.43479706307704,292.1638761495388
87,training,150584,9,5.709502339081978e-05,0.35870050228270667,0.02850091086412588,0.01990915585551913,0.31018863615820347,0.04088771434088085,0.06091300436699983,2.7783675997140462,2.5165543274409687,1.7369859240455832,0.24729060734353242,0.5321571815264768,0.05515164659885461,0.06548948054801712,106.59649585783401,291.12335536232314,0.316088665064286,74.39467010957947,0.44737419404066997,113.10456297719708,1.0,0.33848473597389706,0.2074120133772076,2.5165543274409687,106.59649585783401,291.12335536232314
88,training,150584,10,5.397232442891145e-05,0.3574298807210189,0.02763318660365235,0.019786835980761797,0.3099089823172593,0.04054309332370077,0.060333547431821115,2.7133449102073355,2.4963142329338104,1.7158656131863743,0.24781283157843192,0.5325154800215731,0.05520234166419491,0.065125180291317,106.70355452580142,289.116310923043,0.31485826561367364,74.02810675116125,0.4455953607264126,112.42901041517636,1.0,0.3387702746000345,0.2071313359258604,2.4963142329338104,106.70355452580142,289.116310923043
89,training,150584,11,5.092368661357748e-05,0.35767323919994104,0.027562658063138488,0.019797198949302215,0.3102123484899714,0.04109026401104306,0.059941103584431984,2.7451174113634815,2.4883673488351876,1.7067438833389073,0.24856390801536704,0.5329393930434737,0.05533600594309875,0.06478836453229077,106.92898317977185,288.2096247011917,0.3131891190721453,73.83542310107755,0.44348269810384955,112.00727414435376,1.0,0.33982956280744153,0.20722786578770802,2.4883673488351876,106.92898317977185,288.2096247011917
90,training,150584,12,4.795142503754168e-05,0.35660318875054825,0.026901298599784327,0.01968908256503994,0.3099114026422512,0.04129025338298873,0.06011551153056118,2.606557930288025,2.4903893375919983,1.7072408760372193,0.24928075449341452,0.5337472724770604,0.055637675488112485,0.06473037398711173,107.13273615890037,288.2074405152247,0.31169642516500706,73.61126566240677,0.44205200106825376,111.56360921866654,1.0,0.34068777174511394,0.20749793644326991,2.4903893375919983,107.13273615890037,288.2074405152247
91,training,150584,13,4.505779679448501e-05,0.35562501774153804,0.026075544025297662,0.019610985450999506,0.30983756613901037,0.04084694887232566,0.060074731187687226,2.4294813542684084,2.4832211607644825,1.6991887892779447,0.2499403810049476,0.5339714857981273,0.055707321928755854,0.06471805161154487,107.3006835788469,287.4050735533379,0.31042310480332685,73.31408490680201,0.440306550684827,110.99378812956631,1.0,0.340315055403277,0.20720641839144013,2.4832211607644825,107.3006835788469,287.4050735533379
92,training,150584,14,4.2244999265039953e-05,0.35499005767458747,0.025797130287305445,0.01956356819484699,0.30952876831064835,0.04084213495754521,0.059748220759852096,2.4227947559242757,2.4615952668664,1.6770923470265382,0.25009378086516726,0.5342885899491061,0.055844486540225426,0.06463595638937436,107.32781459649277,285.2992354192015,0.30954561062149477,73.19255878078383,0.4392287589180115,110.7047487293622,1.0,0.3405714791468083,0.2073883285422816,2.4615952668664,107.32781459649277,285.2992354192015
93,training,150584,15,3.9515168448130915e-05,0.35518550022405654,0.025824174724871033,0.019530988270070153,0.30973002098855423,0.04091102919427257,0.05940520774699609,2.4883868932634505,2.4507284228940147,1.6657975333098642,0.25050773534868787,0.5343027232429918,0.055929121010997236,0.06445070815513428,107.4447617934145,284.18850229820725,0.3092117813131891,72.9801054311942,0.43832265079546756,110.29177734076939,1.0,0.3413718825626217,0.2074092543854244,2.4507284228940147,107.4447617934145,284.18850229820725
94,training,150584,16,3.6870377338926345e-05,0.35384392817915017,0.024850091614467395,0.01944277166600157,0.30945068034656,0.040958060664339935,0.059425794209823427,2.2552153187010706,2.4372615841778775,1.651708751321018,0.2510866346945237,0.5343458610365637,0.05595137017363437,0.0643972845732504,107.56709420476791,282.8029620220206,0.30852504673610315,72.71366226995583,0.43721624508794016,109.8780418146544,1.0,0.3412154162290746,0.2072291440075623,2.4372615841778775,107.56709420476791,282.8029620220206
95,training,150584,17,3.4312634354635565e-05,0.35394843882278243,0.024964030134970058,0.019430312754373028,0.3094534893713317,0.04119679493296073,0.05940924141804507,2.2992395331248865,2.448820482364294,1.661522771884939,0.25199335483290297,0.5351836800458428,0.056187489472608466,0.06440462117667832,107.8286431619537,283.67372367869586,0.30711342566098204,72.35489116195848,0.43580462401281905,109.43911944472264,1.0,0.3415473222523333,0.20720882220738368,2.448820482364294,107.8286431619537,283.67372367869586
96,training,150584,18,3.184388180934474e-05,0.3536277409117212,0.024414786294788715,0.01937647166579552,0.3097361213055111,0.0414052786558437,0.05895646295782137,2.296994346567103,2.451195561686799,1.662736196586404,0.2525171056842625,0.535821568583704,0.05640156119460677,0.06426467325615572,108.01304008626805,283.74165580534714,0.3065840677578116,72.19510260854818,0.43520850024798746,109.267507465705,1.0,0.34250846747235775,0.20739499632563563,2.451195561686799,108.01304008626805,283.74165580534714
97,training,150584,19,2.9465994439051104e-05,0.3528700560438836,0.02395195506154166,0.019314427621311324,0.3095035871551543,0.04116058637431263,0.05892533215567988,2.1076658012261014,2.472919021118584,1.683575452476675,0.25325620927098236,0.5359666755537433,0.05646256977922279,0.06419144589204502,108.24785659974582,285.6637000768225,0.30629792835069247,72.05426669250863,0.4350320476135973,109.0666246175866,1.0,0.3431033566380933,0.20736484400506425,2.472919021118584,108.24785659974582,285.6637000768225
98,training,150584,20,2.7180777978014507e-05,0.3524992396896377,0.023858762047886353,0.019270491149150824,0.3092701744255436,0.04105166244423275,0.058760360068499835,2.104716284608171,2.4734772885646987,1.6836953239441446,0.25368943898553253,0.535971900037385,0.056459100676716036,0.06411384447728577,108.41073570092829,285.638239768406,0.3053393613368433,71.92697379559155,0.43445976879935905,108.88142524548377,1.0,0.34405072959447863,0.2074021415396978,2.4734772885646987,108.41073570092829,285.638239768406
